geo_join_id,geo_place_name,geo_type_name,start_date,time_period,pollutant_name,measure_info,data_value,year_from_period,BORO_NM_IMPUTED,AQI_composite
211,Morris Park and Bronxdale (CD11),CD,2010-12-01,Winter 2010-11,Nitrogen dioxide (NO2),ppb,27.27,2010,,
211,Morris Park and Bronxdale (CD11),CD,2010-12-01,Winter 2010-11,Fine particles (PM 2.5),mcg/m3,13.36,2010,,
203,Morrisania and Crotona (CD3),CD,2010-12-01,Winter 2010-11,Fine particles (PM 2.5),mcg/m3,14.29,2010,,
203,Morrisania and Crotona (CD3),CD,2010-12-01,Winter 2010-11,Nitrogen dioxide (NO2),ppb,30.92,2010,,
201,Mott Haven and Melrose (CD1),CD,2010-12-01,Winter 2010-11,Fine particles (PM 2.5),mcg/m3,14.72,2010,,
201,Mott Haven and Melrose (CD1),CD,2010-12-01,Winter 2010-11,Nitrogen dioxide (NO2),ppb,31.73,2010,,
1,New York City,Citywide,2010-12-01,Winter 2010-11,Nitrogen dioxide (NO2),ppb,28.07,2010,,
1,New York City,Citywide,2010-12-01,Winter 2010-11,Fine particles (PM 2.5),mcg/m3,12.56,2010,,
102,Northeast Bronx,UHF34,2010-12-01,Winter 2010-11,Fine particles (PM 2.5),mcg/m3,13.35,2010,,
102,Northeast Bronx,UHF42,2010-12-01,Winter 2010-11,Nitrogen dioxide (NO2),ppb,25.99,2010,,
102,Northeast Bronx,UHF34,2010-12-01,Winter 2010-11,Nitrogen dioxide (NO2),ppb,25.99,2010,,
102,Northeast Bronx,UHF42,2010-12-01,Winter 2010-11,Fine particles (PM 2.5),mcg/m3,13.35,2010,,
501502,Northern SI,UHF34,2010-12-01,Winter 2010-11,Nitrogen dioxide (NO2),ppb,26.05,2010,,
501502,Northern SI,UHF34,2010-12-01,Winter 2010-11,Fine particles (PM 2.5),mcg/m3,11.81,2010,,
306,Park Slope and Carroll Gardens (CD6),CD,2010-12-01,Winter 2010-11,Fine particles (PM 2.5),mcg/m3,13.89,2010,,
306,Park Slope and Carroll Gardens (CD6),CD,2010-12-01,Winter 2010-11,Nitrogen dioxide (NO2),ppb,32.5,2010,,
209,Parkchester and Soundview (CD9),CD,2010-12-01,Winter 2010-11,Fine particles (PM 2.5),mcg/m3,13.58,2010,,
209,Parkchester and Soundview (CD9),CD,2010-12-01,Winter 2010-11,Nitrogen dioxide (NO2),ppb,29.16,2010,,
104,Pelham - Throgs Neck,UHF42,2010-12-01,Winter 2010-11,Fine particles (PM 2.5),mcg/m3,13.3,2010,,
104,Pelham - Throgs Neck,UHF42,2010-12-01,Winter 2010-11,Nitrogen dioxide (NO2),ppb,27.63,2010,,
104,Pelham - Throgs Neck,UHF34,2010-12-01,Winter 2010-11,Fine particles (PM 2.5),mcg/m3,13.3,2010,,
104,Pelham - Throgs Neck,UHF34,2010-12-01,Winter 2010-11,Nitrogen dioxide (NO2),ppb,27.63,2010,,
501,Port Richmond,UHF42,2010-12-01,Winter 2010-11,Nitrogen dioxide (NO2),ppb,27.72,2010,,
501,Port Richmond,UHF42,2010-12-01,Winter 2010-11,Fine particles (PM 2.5),mcg/m3,12.16,2010,,
4,Queens,Borough,2010-12-01,Winter 2010-11,Nitrogen dioxide (NO2),ppb,28.32,2010,QUEENS,22.421111111111113
4,Queens,Borough,2010-12-01,Winter 2010-11,Fine particles (PM 2.5),mcg/m3,12.1,2010,QUEENS,22.421111111111113
413,Queens Village (CD13),CD,2010-12-01,Winter 2010-11,Fine particles (PM 2.5),mcg/m3,11.43,2010,,
413,Queens Village (CD13),CD,2010-12-01,Winter 2010-11,Nitrogen dioxide (NO2),ppb,25.68,2010,,
406,Rego Park and Forest Hills (CD6),CD,2010-12-01,Winter 2010-11,Fine particles (PM 2.5),mcg/m3,12.41,2010,,
406,Rego Park and Forest Hills (CD6),CD,2010-12-01,Winter 2010-11,Nitrogen dioxide (NO2),ppb,31.5,2010,,
405,Ridgewood - Forest Hills,UHF34,2010-12-01,Winter 2010-11,Nitrogen dioxide (NO2),ppb,30.69,2010,,
405,Ridgewood - Forest Hills,UHF34,2010-12-01,Winter 2010-11,Fine particles (PM 2.5),mcg/m3,12.29,2010,,
405,Ridgewood - Forest Hills,UHF42,2010-12-01,Winter 2010-11,Fine particles (PM 2.5),mcg/m3,12.3,2010,,
405,Ridgewood - Forest Hills,UHF42,2010-12-01,Winter 2010-11,Nitrogen dioxide (NO2),ppb,30.69,2010,,
405,Ridgewood and Maspeth (CD5),CD,2010-12-01,Winter 2010-11,Fine particles (PM 2.5),mcg/m3,12.61,2010,,
405,Ridgewood and Maspeth (CD5),CD,2010-12-01,Winter 2010-11,Nitrogen dioxide (NO2),ppb,30.7,2010,,
208,Riverdale and Fieldston (CD8),CD,2010-12-01,Winter 2010-11,Fine particles (PM 2.5),mcg/m3,14.07,2010,,
208,Riverdale and Fieldston (CD8),CD,2010-12-01,Winter 2010-11,Nitrogen dioxide (NO2),ppb,25.49,2010,,
414,Rockaway and Broad Channel (CD14),CD,2010-12-01,Winter 2010-11,Nitrogen dioxide (NO2),ppb,20.26,2010,,
414,Rockaway and Broad Channel (CD14),CD,2010-12-01,Winter 2010-11,Fine particles (PM 2.5),mcg/m3,10.28,2010,,
410,Rockaways,UHF42,2010-12-01,Winter 2010-11,Fine particles (PM 2.5),mcg/m3,10.28,2010,,
410,Rockaways,UHF34,2010-12-01,Winter 2010-11,Fine particles (PM 2.5),mcg/m3,10.28,2010,,
410,Rockaways,UHF34,2010-12-01,Winter 2010-11,Nitrogen dioxide (NO2),ppb,20.38,2010,,
410,Rockaways,UHF42,2010-12-01,Winter 2010-11,Nitrogen dioxide (NO2),ppb,20.38,2010,,
315,Sheepshead Bay (CD15),CD,2010-12-01,Winter 2010-11,Nitrogen dioxide (NO2),ppb,26.08,2010,,
315,Sheepshead Bay (CD15),CD,2010-12-01,Winter 2010-11,Fine particles (PM 2.5),mcg/m3,11.6,2010,,
504,South Beach - Tottenville,UHF42,2010-12-01,Winter 2010-11,Nitrogen dioxide (NO2),ppb,20.56,2010,,
504,South Beach - Tottenville,UHF42,2010-12-01,Winter 2010-11,Fine particles (PM 2.5),mcg/m3,11.47,2010,,
502,South Beach and Willowbrook (CD2),CD,2010-12-01,Winter 2010-11,Fine particles (PM 2.5),mcg/m3,11.65,2010,,
502,South Beach and Willowbrook (CD2),CD,2010-12-01,Winter 2010-11,Nitrogen dioxide (NO2),ppb,23.17,2010,,
105106107,South Bronx,UHF34,2010-12-01,Winter 2010-11,Nitrogen dioxide (NO2),ppb,31.18,2010,,
105106107,South Bronx,UHF34,2010-12-01,Winter 2010-11,Fine particles (PM 2.5),mcg/m3,14.54,2010,,
309,South Crown Heights and Lefferts Gardens (CD9),CD,2010-12-01,Winter 2010-11,Fine particles (PM 2.5),mcg/m3,12.77,2010,,
309,South Crown Heights and Lefferts Gardens (CD9),CD,2010-12-01,Winter 2010-11,Nitrogen dioxide (NO2),ppb,32.07,2010,,
410,South Ozone Park and Howard Beach (CD10),CD,2010-12-01,Winter 2010-11,Fine particles (PM 2.5),mcg/m3,11.47,2010,,
410,South Ozone Park and Howard Beach (CD10),CD,2010-12-01,Winter 2010-11,Nitrogen dioxide (NO2),ppb,28.73,2010,,
409,Southeast Queens,UHF34,2010-12-01,Winter 2010-11,Nitrogen dioxide (NO2),ppb,25.66,2010,,
409,Southeast Queens,UHF34,2010-12-01,Winter 2010-11,Fine particles (PM 2.5),mcg/m3,11.44,2010,,
409,Southeast Queens,UHF42,2010-12-01,Winter 2010-11,Nitrogen dioxide (NO2),ppb,25.66,2010,,
409,Southeast Queens,UHF42,2010-12-01,Winter 2010-11,Fine particles (PM 2.5),mcg/m3,11.44,2010,,
503504,Southern SI,UHF34,2010-12-01,Winter 2010-11,Fine particles (PM 2.5),mcg/m3,11.62,2010,,
503504,Southern SI,UHF34,2010-12-01,Winter 2010-11,Nitrogen dioxide (NO2),ppb,21.82,2010,,
407,Southwest Queens,UHF42,2010-12-01,Winter 2010-11,Fine particles (PM 2.5),mcg/m3,11.69,2010,,
407,Southwest Queens,UHF34,2010-12-01,Winter 2010-11,Fine particles (PM 2.5),mcg/m3,11.69,2010,,
407,Southwest Queens,UHF34,2010-12-01,Winter 2010-11,Nitrogen dioxide (NO2),ppb,29.53,2010,,
407,Southwest Queens,UHF42,2010-12-01,Winter 2010-11,Nitrogen dioxide (NO2),ppb,29.53,2010,,
501,St. George and Stapleton (CD1),CD,2010-12-01,Winter 2010-11,Fine particles (PM 2.5),mcg/m3,11.97,2010,,
501,St. George and Stapleton (CD1),CD,2010-12-01,Winter 2010-11,Nitrogen dioxide (NO2),ppb,27.18,2010,,
502,Stapleton - St. George,UHF42,2010-12-01,Winter 2010-11,Nitrogen dioxide (NO2),ppb,25.16,2010,,
502,Stapleton - St. George,UHF42,2010-12-01,Winter 2010-11,Fine particles (PM 2.5),mcg/m3,11.62,2010,,
5,Staten Island,Borough,2010-12-01,Winter 2010-11,Fine particles (PM 2.5),mcg/m3,11.68,2010,STATEN ISLAND,20.875555555555554
5,Staten Island,Borough,2010-12-01,Winter 2010-11,Nitrogen dioxide (NO2),ppb,23.08,2010,STATEN ISLAND,20.875555555555554
106,Stuyvesant Town and Turtle Bay (CD6),CD,2010-12-01,Winter 2010-11,Fine particles (PM 2.5),mcg/m3,15.48,2010,,
106,Stuyvesant Town and Turtle Bay (CD6),CD,2010-12-01,Winter 2010-11,Nitrogen dioxide (NO2),ppb,40.07,2010,,
205,Sunset Park,UHF34,2010-12-01,Winter 2010-11,Nitrogen dioxide (NO2),ppb,30.6,2010,,
205,Sunset Park,UHF34,2010-12-01,Winter 2010-11,Fine particles (PM 2.5),mcg/m3,13.49,2010,,
205,Sunset Park,UHF42,2010-12-01,Winter 2010-11,Nitrogen dioxide (NO2),ppb,30.6,2010,,
205,Sunset Park,UHF42,2010-12-01,Winter 2010-11,Fine particles (PM 2.5),mcg/m3,13.49,2010,,
307,Sunset Park (CD7),CD,2010-12-01,Winter 2010-11,Fine particles (PM 2.5),mcg/m3,13.6,2010,,
307,Sunset Park (CD7),CD,2010-12-01,Winter 2010-11,Nitrogen dioxide (NO2),ppb,30.78,2010,,
210,Throgs Neck and Co-op City (CD10),CD,2010-12-01,Winter 2010-11,Nitrogen dioxide (NO2),ppb,26.39,2010,,
210,Throgs Neck and Co-op City (CD10),CD,2010-12-01,Winter 2010-11,Fine particles (PM 2.5),mcg/m3,13.1,2010,,
503,Tottenville and Great Kills (CD3),CD,2010-12-01,Winter 2010-11,Nitrogen dioxide (NO2),ppb,20.41,2010,,
503,Tottenville and Great Kills (CD3),CD,2010-12-01,Winter 2010-11,Fine particles (PM 2.5),mcg/m3,11.52,2010,,
309,Union Square - Lower East Side,UHF42,2010-12-01,Winter 2010-11,Nitrogen dioxide (NO2),ppb,35.45,2010,,
309,Union Square - Lower East Side,UHF42,2010-12-01,Winter 2010-11,Fine particles (PM 2.5),mcg/m3,14.0,2010,,
309310,Union Square-Lower Manhattan,UHF34,2010-12-01,Winter 2010-11,Fine particles (PM 2.5),mcg/m3,14.25,2010,,
309310,Union Square-Lower Manhattan,UHF34,2010-12-01,Winter 2010-11,Nitrogen dioxide (NO2),ppb,36.23,2010,,
305,Upper East Side,UHF42,2010-12-01,Winter 2010-11,Nitrogen dioxide (NO2),ppb,35.88,2010,,
305,Upper East Side,UHF42,2010-12-01,Winter 2010-11,Fine particles (PM 2.5),mcg/m3,14.66,2010,,
108,Upper East Side (CD8),CD,2010-12-01,Winter 2010-11,Fine particles (PM 2.5),mcg/m3,14.69,2010,,
108,Upper East Side (CD8),CD,2010-12-01,Winter 2010-11,Nitrogen dioxide (NO2),ppb,36.0,2010,,
305307,Upper East Side-Gramercy,UHF34,2010-12-01,Winter 2010-11,Nitrogen dioxide (NO2),ppb,38.87,2010,,
305307,Upper East Side-Gramercy,UHF34,2010-12-01,Winter 2010-11,Fine particles (PM 2.5),mcg/m3,15.38,2010,,
304,Upper West Side,UHF42,2010-12-01,Winter 2010-11,Nitrogen dioxide (NO2),ppb,33.65,2010,,
304,Upper West Side,UHF34,2010-12-01,Winter 2010-11,Fine particles (PM 2.5),mcg/m3,14.37,2010,,
304,Upper West Side,UHF42,2010-12-01,Winter 2010-11,Fine particles (PM 2.5),mcg/m3,14.37,2010,,
304,Upper West Side,UHF34,2010-12-01,Winter 2010-11,Nitrogen dioxide (NO2),ppb,33.65,2010,,
107,Upper West Side (CD7),CD,2010-12-01,Winter 2010-11,Nitrogen dioxide (NO2),ppb,33.62,2010,,
107,Upper West Side (CD7),CD,2010-12-01,Winter 2010-11,Fine particles (PM 2.5),mcg/m3,14.34,2010,,
301,Washington Heights,UHF34,2010-12-01,Winter 2010-11,Nitrogen dioxide (NO2),ppb,30.54,2010,,
301,Washington Heights,UHF34,2010-12-01,Winter 2010-11,Fine particles (PM 2.5),mcg/m3,14.6,2010,,
301,Washington Heights,UHF42,2010-12-01,Winter 2010-11,Fine particles (PM 2.5),mcg/m3,14.4,2010,,
301,Washington Heights,UHF42,2010-12-01,Winter 2010-11,Nitrogen dioxide (NO2),ppb,30.54,2010,,
112,Washington Heights and Inwood (CD12),CD,2010-12-01,Winter 2010-11,Fine particles (PM 2.5),mcg/m3,14.63,2010,,
112,Washington Heights and Inwood (CD12),CD,2010-12-01,Winter 2010-11,Nitrogen dioxide (NO2),ppb,29.98,2010,,
402,West Queens,UHF42,2010-12-01,Winter 2010-11,Fine particles (PM 2.5),mcg/m3,13.05,2010,,
402,West Queens,UHF34,2010-12-01,Winter 2010-11,Nitrogen dioxide (NO2),ppb,31.99,2010,,
402,West Queens,UHF34,2010-12-01,Winter 2010-11,Fine particles (PM 2.5),mcg/m3,13.06,2010,,
402,West Queens,UHF42,2010-12-01,Winter 2010-11,Nitrogen dioxide (NO2),ppb,31.99,2010,,
212,Williamsbridge and Baychester (CD12),CD,2010-12-01,Winter 2010-11,Fine particles (PM 2.5),mcg/m3,13.35,2010,,
212,Williamsbridge and Baychester (CD12),CD,2010-12-01,Winter 2010-11,Nitrogen dioxide (NO2),ppb,25.4,2010,,
211,Williamsburg - Bushwick,UHF34,2010-12-01,Winter 2010-11,Fine particles (PM 2.5),mcg/m3,13.37,2010,,
211,Williamsburg - Bushwick,UHF34,2010-12-01,Winter 2010-11,Nitrogen dioxide (NO2),ppb,32.58,2010,,
211,Williamsburg - Bushwick,UHF42,2010-12-01,Winter 2010-11,Fine particles (PM 2.5),mcg/m3,14.57,2010,,
211,Williamsburg - Bushwick,UHF42,2010-12-01,Winter 2010-11,Nitrogen dioxide (NO2),ppb,32.58,2010,,
503,Willowbrook,UHF42,2010-12-01,Winter 2010-11,Fine particles (PM 2.5),mcg/m3,11.88,2010,,
503,Willowbrook,UHF42,2010-12-01,Winter 2010-11,Nitrogen dioxide (NO2),ppb,23.98,2010,,
402,Woodside and Sunnyside (CD2),CD,2010-12-01,Winter 2010-11,Fine particles (PM 2.5),mcg/m3,13.98,2010,,
402,Woodside and Sunnyside (CD2),CD,2010-12-01,Winter 2010-11,Nitrogen dioxide (NO2),ppb,31.64,2010,,
310,Bay Ridge and Dyker Heights (CD10),CD,2011-12-01,Winter 2011-12,Nitrogen dioxide (NO2),ppb,22.8,2011,,
310,Bay Ridge and Dyker Heights (CD10),CD,2011-12-01,Winter 2011-12,Fine particles (PM 2.5),mcg/m3,9.0,2011,,
404,Bayside - Little Neck,UHF42,2011-12-01,Winter 2011-12,Fine particles (PM 2.5),mcg/m3,8.92,2011,,
404,Bayside - Little Neck,UHF42,2011-12-01,Winter 2011-12,Nitrogen dioxide (NO2),ppb,20.42,2011,,
404406,Bayside Little Neck-Fresh Meadows,UHF34,2011-12-01,Winter 2011-12,Fine particles (PM 2.5),mcg/m3,8.96,2011,,
404406,Bayside Little Neck-Fresh Meadows,UHF34,2011-12-01,Winter 2011-12,Nitrogen dioxide (NO2),ppb,21.5,2011,,
411,Bayside and Little Neck (CD11),CD,2011-12-01,Winter 2011-12,Fine particles (PM 2.5),mcg/m3,8.91,2011,,
411,Bayside and Little Neck (CD11),CD,2011-12-01,Winter 2011-12,Nitrogen dioxide (NO2),ppb,20.84,2011,,
303,Bedford Stuyvesant (CD3),CD,2011-12-01,Winter 2011-12,Fine particles (PM 2.5),mcg/m3,9.54,2011,,
303,Bedford Stuyvesant (CD3),CD,2011-12-01,Winter 2011-12,Nitrogen dioxide (NO2),ppb,26.65,2011,,
203,Bedford Stuyvesant - Crown Heights,UHF42,2011-12-01,Winter 2011-12,Fine particles (PM 2.5),mcg/m3,9.47,2011,,
203,Bedford Stuyvesant - Crown Heights,UHF34,2011-12-01,Winter 2011-12,Nitrogen dioxide (NO2),ppb,26.04,2011,,
203,Bedford Stuyvesant - Crown Heights,UHF42,2011-12-01,Winter 2011-12,Nitrogen dioxide (NO2),ppb,26.04,2011,,
203,Bedford Stuyvesant - Crown Heights,UHF34,2011-12-01,Winter 2011-12,Fine particles (PM 2.5),mcg/m3,9.47,2011,,
206,Belmont and East Tremont (CD6),CD,2011-12-01,Winter 2011-12,Nitrogen dioxide (NO2),ppb,25.3,2011,,
206,Belmont and East Tremont (CD6),CD,2011-12-01,Winter 2011-12,Fine particles (PM 2.5),mcg/m3,10.62,2011,,
311,Bensonhurst (CD11),CD,2011-12-01,Winter 2011-12,Fine particles (PM 2.5),mcg/m3,8.55,2011,,
311,Bensonhurst (CD11),CD,2011-12-01,Winter 2011-12,Nitrogen dioxide (NO2),ppb,22.1,2011,,
209,Bensonhurst - Bay Ridge,UHF42,2011-12-01,Winter 2011-12,Fine particles (PM 2.5),mcg/m3,8.64,2011,,
209,Bensonhurst - Bay Ridge,UHF42,2011-12-01,Winter 2011-12,Nitrogen dioxide (NO2),ppb,21.83,2011,,
209,Bensonhurst - Bay Ridge,UHF34,2011-12-01,Winter 2011-12,Nitrogen dioxide (NO2),ppb,21.83,2011,,
209,Bensonhurst - Bay Ridge,UHF34,2011-12-01,Winter 2011-12,Fine particles (PM 2.5),mcg/m3,8.64,2011,,
206,Borough Park,UHF42,2011-12-01,Winter 2011-12,Fine particles (PM 2.5),mcg/m3,9.16,2011,,
206,Borough Park,UHF42,2011-12-01,Winter 2011-12,Nitrogen dioxide (NO2),ppb,23.5,2011,,
206,Borough Park,UHF34,2011-12-01,Winter 2011-12,Fine particles (PM 2.5),mcg/m3,9.16,2011,,
206,Borough Park,UHF34,2011-12-01,Winter 2011-12,Nitrogen dioxide (NO2),ppb,23.5,2011,,
312,Borough Park (CD12),CD,2011-12-01,Winter 2011-12,Nitrogen dioxide (NO2),ppb,23.8,2011,,
312,Borough Park (CD12),CD,2011-12-01,Winter 2011-12,Fine particles (PM 2.5),mcg/m3,9.23,2011,,
1,Bronx,Borough,2011-12-01,Winter 2011-12,Nitrogen dioxide (NO2),ppb,23.48,2011,BRONX,21.74
1,Bronx,Borough,2011-12-01,Winter 2011-12,Fine particles (PM 2.5),mcg/m3,9.93,2011,BRONX,21.74
2,Brooklyn,Borough,2011-12-01,Winter 2011-12,Fine particles (PM 2.5),mcg/m3,9.17,2011,BROOKLYN,21.665555555555557
2,Brooklyn,Borough,2011-12-01,Winter 2011-12,Nitrogen dioxide (NO2),ppb,23.5,2011,BROOKLYN,21.665555555555557
316,Brownsville (CD16),CD,2011-12-01,Winter 2011-12,Nitrogen dioxide (NO2),ppb,25.2,2011,,
316,Brownsville (CD16),CD,2011-12-01,Winter 2011-12,Fine particles (PM 2.5),mcg/m3,9.37,2011,,
304,Bushwick (CD4),CD,2011-12-01,Winter 2011-12,Fine particles (PM 2.5),mcg/m3,9.34,2011,,
304,Bushwick (CD4),CD,2011-12-01,Winter 2011-12,Nitrogen dioxide (NO2),ppb,25.76,2011,,
208,Canarsie - Flatlands,UHF34,2011-12-01,Winter 2011-12,Fine particles (PM 2.5),mcg/m3,8.31,2011,,
208,Canarsie - Flatlands,UHF34,2011-12-01,Winter 2011-12,Nitrogen dioxide (NO2),ppb,20.3,2011,,
208,Canarsie - Flatlands,UHF42,2011-12-01,Winter 2011-12,Nitrogen dioxide (NO2),ppb,20.3,2011,,
208,Canarsie - Flatlands,UHF42,2011-12-01,Winter 2011-12,Fine particles (PM 2.5),mcg/m3,8.31,2011,,
110,Central Harlem (CD10),CD,2011-12-01,Winter 2011-12,Nitrogen dioxide (NO2),ppb,28.16,2011,,
110,Central Harlem (CD10),CD,2011-12-01,Winter 2011-12,Fine particles (PM 2.5),mcg/m3,10.81,2011,,
302,Central Harlem - Morningside Heights,UHF34,2011-12-01,Winter 2011-12,Nitrogen dioxide (NO2),ppb,28.09,2011,,
302,Central Harlem - Morningside Heights,UHF42,2011-12-01,Winter 2011-12,Nitrogen dioxide (NO2),ppb,28.09,2011,,
302,Central Harlem - Morningside Heights,UHF34,2011-12-01,Winter 2011-12,Fine particles (PM 2.5),mcg/m3,10.85,2011,,
302,Central Harlem - Morningside Heights,UHF42,2011-12-01,Winter 2011-12,Fine particles (PM 2.5),mcg/m3,10.85,2011,,
306,Chelsea - Clinton,UHF42,2011-12-01,Winter 2011-12,Fine particles (PM 2.5),mcg/m3,12.42,2011,,
306,Chelsea - Clinton,UHF42,2011-12-01,Winter 2011-12,Nitrogen dioxide (NO2),ppb,34.33,2011,,
306308,Chelsea-Village,UHF34,2011-12-01,Winter 2011-12,Fine particles (PM 2.5),mcg/m3,12.0,2011,,
306308,Chelsea-Village,UHF34,2011-12-01,Winter 2011-12,Nitrogen dioxide (NO2),ppb,33.42,2011,,
104,Clinton and Chelsea (CD4),CD,2011-12-01,Winter 2011-12,Fine particles (PM 2.5),mcg/m3,11.47,2011,,
104,Clinton and Chelsea (CD4),CD,2011-12-01,Winter 2011-12,Nitrogen dioxide (NO2),ppb,32.42,2011,,
313,Coney Island (CD13),CD,2011-12-01,Winter 2011-12,Fine particles (PM 2.5),mcg/m3,7.86,2011,,
313,Coney Island (CD13),CD,2011-12-01,Winter 2011-12,Nitrogen dioxide (NO2),ppb,18.16,2011,,
210,Coney Island - Sheepshead Bay,UHF34,2011-12-01,Winter 2011-12,Nitrogen dioxide (NO2),ppb,19.46,2011,,
210,Coney Island - Sheepshead Bay,UHF34,2011-12-01,Winter 2011-12,Fine particles (PM 2.5),mcg/m3,8.0,2011,,
210,Coney Island - Sheepshead Bay,UHF42,2011-12-01,Winter 2011-12,Fine particles (PM 2.5),mcg/m3,8.0,2011,,
210,Coney Island - Sheepshead Bay,UHF42,2011-12-01,Winter 2011-12,Nitrogen dioxide (NO2),ppb,19.46,2011,,
105,Crotona -Tremont,UHF42,2011-12-01,Winter 2011-12,Fine particles (PM 2.5),mcg/m3,11.03,2011,,
105,Crotona -Tremont,UHF42,2011-12-01,Winter 2011-12,Nitrogen dioxide (NO2),ppb,25.96,2011,,
308,Crown Heights and Prospect Heights (CD8),CD,2011-12-01,Winter 2011-12,Nitrogen dioxide (NO2),ppb,26.52,2011,,
308,Crown Heights and Prospect Heights (CD8),CD,2011-12-01,Winter 2011-12,Fine particles (PM 2.5),mcg/m3,9.62,2011,,
202,Downtown - Heights - Slope,UHF42,2011-12-01,Winter 2011-12,Fine particles (PM 2.5),mcg/m3,10.44,2011,,
202,Downtown - Heights - Slope,UHF34,2011-12-01,Winter 2011-12,Nitrogen dioxide (NO2),ppb,27.09,2011,,
202,Downtown - Heights - Slope,UHF34,2011-12-01,Winter 2011-12,Fine particles (PM 2.5),mcg/m3,10.44,2011,,
202,Downtown - Heights - Slope,UHF42,2011-12-01,Winter 2011-12,Nitrogen dioxide (NO2),ppb,27.09,2011,,
317,East Flatbush (CD17),CD,2011-12-01,Winter 2011-12,Fine particles (PM 2.5),mcg/m3,9.33,2011,,
317,East Flatbush (CD17),CD,2011-12-01,Winter 2011-12,Nitrogen dioxide (NO2),ppb,24.35,2011,,
207,East Flatbush - Flatbush,UHF34,2011-12-01,Winter 2011-12,Fine particles (PM 2.5),mcg/m3,9.29,2011,,
207,East Flatbush - Flatbush,UHF42,2011-12-01,Winter 2011-12,Nitrogen dioxide (NO2),ppb,24.1,2011,,
207,East Flatbush - Flatbush,UHF42,2011-12-01,Winter 2011-12,Fine particles (PM 2.5),mcg/m3,9.29,2011,,
207,East Flatbush - Flatbush,UHF34,2011-12-01,Winter 2011-12,Nitrogen dioxide (NO2),ppb,24.1,2011,,
303,East Harlem,UHF42,2011-12-01,Winter 2011-12,Nitrogen dioxide (NO2),ppb,27.76,2011,,
303,East Harlem,UHF42,2011-12-01,Winter 2011-12,Fine particles (PM 2.5),mcg/m3,10.18,2011,,
303,East Harlem,UHF34,2011-12-01,Winter 2011-12,Fine particles (PM 2.5),mcg/m3,10.54,2011,,
303,East Harlem,UHF34,2011-12-01,Winter 2011-12,Nitrogen dioxide (NO2),ppb,27.76,2011,,
111,East Harlem (CD11),CD,2011-12-01,Winter 2011-12,Fine particles (PM 2.5),mcg/m3,10.56,2011,,
111,East Harlem (CD11),CD,2011-12-01,Winter 2011-12,Nitrogen dioxide (NO2),ppb,27.68,2011,,
204,East New York,UHF42,2011-12-01,Winter 2011-12,Fine particles (PM 2.5),mcg/m3,8.4,2011,,
204,East New York,UHF34,2011-12-01,Winter 2011-12,Nitrogen dioxide (NO2),ppb,24.24,2011,,
204,East New York,UHF42,2011-12-01,Winter 2011-12,Nitrogen dioxide (NO2),ppb,24.24,2011,,
204,East New York,UHF34,2011-12-01,Winter 2011-12,Fine particles (PM 2.5),mcg/m3,9.06,2011,,
305,East New York and Starrett City (CD5),CD,2011-12-01,Winter 2011-12,Fine particles (PM 2.5),mcg/m3,8.99,2011,,
305,East New York and Starrett City (CD5),CD,2011-12-01,Winter 2011-12,Nitrogen dioxide (NO2),ppb,23.78,2011,,
404,Elmhurst and Corona (CD4),CD,2011-12-01,Winter 2011-12,Fine particles (PM 2.5),mcg/m3,9.35,2011,,
404,Elmhurst and Corona (CD4),CD,2011-12-01,Winter 2011-12,Nitrogen dioxide (NO2),ppb,26.72,2011,,
101,Financial District (CD1),CD,2011-12-01,Winter 2011-12,Fine particles (PM 2.5),mcg/m3,11.61,2011,,
101,Financial District (CD1),CD,2011-12-01,Winter 2011-12,Nitrogen dioxide (NO2),ppb,32.12,2011,,
314,Flatbush and Midwood (CD14),CD,2011-12-01,Winter 2011-12,Nitrogen dioxide (NO2),ppb,23.16,2011,,
314,Flatbush and Midwood (CD14),CD,2011-12-01,Winter 2011-12,Fine particles (PM 2.5),mcg/m3,9.17,2011,,
318,Flatlands and Canarsie (CD18),CD,2011-12-01,Winter 2011-12,Nitrogen dioxide (NO2),ppb,20.27,2011,,
318,Flatlands and Canarsie (CD18),CD,2011-12-01,Winter 2011-12,Fine particles (PM 2.5),mcg/m3,8.28,2011,,
403,Flushing - Clearview,UHF34,2011-12-01,Winter 2011-12,Fine particles (PM 2.5),mcg/m3,9.22,2011,,
403,Flushing - Clearview,UHF34,2011-12-01,Winter 2011-12,Nitrogen dioxide (NO2),ppb,22.76,2011,,
403,Flushing - Clearview,UHF42,2011-12-01,Winter 2011-12,Nitrogen dioxide (NO2),ppb,22.77,2011,,
403,Flushing - Clearview,UHF42,2011-12-01,Winter 2011-12,Fine particles (PM 2.5),mcg/m3,9.23,2011,,
407,Flushing and Whitestone (CD7),CD,2011-12-01,Winter 2011-12,Fine particles (PM 2.5),mcg/m3,9.26,2011,,
407,Flushing and Whitestone (CD7),CD,2011-12-01,Winter 2011-12,Nitrogen dioxide (NO2),ppb,22.78,2011,,
103,Fordham - Bronx Pk,UHF42,2011-12-01,Winter 2011-12,Fine particles (PM 2.5),mcg/m3,9.88,2011,,
103,Fordham - Bronx Pk,UHF42,2011-12-01,Winter 2011-12,Nitrogen dioxide (NO2),ppb,23.32,2011,,
